file_id,organism,locus_tag,ess,conf,conf_esm2,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00060,0,0.9669288992881776,0.2059063464403152,0.5864176228642464
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00061,0,0.0765333473682403,0.3011009395122528,0.18881714344024655
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00062,0,0.1621686220169067,0.2134092003107071,0.18778891116380692
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00064,0,0.0483138635754585,0.1925418376922607,0.12042785063385959
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00065,0,0.0582697801291942,0.1937619149684906,0.1260158475488424
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00067,0,0.0532700680196285,0.3121189773082733,0.18269452266395092
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00069,0,0.0718443691730499,0.2054328024387359,0.1386385858058929
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00070,0,0.1468758881092071,0.051766037940979,0.09932096302509305
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00071,0,0.0790202319622039,0.2475993931293487,0.1633098125457763
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00072,0,0.9287013411521912,0.2934430241584778,0.6110721826553345
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00074,0,0.9497120380401612,0.2579039633274078,0.6038080006837845
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00075,0,0.0735296458005905,0.2951019704341888,0.18431580811738965
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00076,0,0.0501592047512531,0.1302086263895034,0.09018391557037825
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00077,0,0.0564957559108734,0.1387725174427032,0.0976341366767883
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00078,0,0.1057525277137756,0.1864511370658874,0.1461018323898315
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00079,0,0.021213149651885,0.1894267797470092,0.1053199646994471
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00080,0,0.0534706600010395,0.1869822591543197,0.1202264595776796
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00081,0,0.047701071947813,0.1325538009405136,0.09012743644416331
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00082,0,0.0615103915333747,0.5082343816757202,0.28487238660454745
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00083,0,0.0673564076423645,0.1430271565914154,0.10519178211688995
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00084,0,0.1442010998725891,0.193064346909523,0.16863272339105606
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00085,0,0.0974304601550102,0.1920711547136306,0.1447508074343204
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00086,0,0.1058752313256263,0.2962413728237152,0.20105830207467076
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00087,0,0.0684055909514427,0.5364290475845337,0.3024173192679882
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00088,0,0.7004824876785278,0.5553561449050903,0.6279193162918091
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00089,0,0.3295487463474273,0.3666878938674927,0.34811832010746
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00090,0,0.1122338101267814,0.5603795051574707,0.33630665764212603
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00091,0,0.0597677938640117,0.5492502450942993,0.3045090194791555
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00092,0,0.0828780159354209,0.5492227077484131,0.316050361841917
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00093,0,0.0840326845645904,0.4726747572422027,0.27835372090339655
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00094,0,0.0517367906868457,0.1946780383586883,0.123207414522767
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00096,0,0.0531872324645519,0.0727439895272255,0.0629656109958887
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00097,0,0.2680820822715759,0.1575521677732467,0.21281712502241132
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00099,0,0.0528105162084102,0.1676256954669952,0.11021810583770271
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00100,0,0.9762248992919922,0.773685097694397,0.8749549984931946
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00101,0,0.4893079400062561,0.2821227014064789,0.3857153207063675
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00102,0,0.0807217210531234,0.3048824965953827,0.19280210882425305
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00103,0,0.0836285576224327,0.2511724233627319,0.1674004904925823
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00104,0,0.0681623443961143,0.3090489208698272,0.18860563263297075
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00105,0,0.0689947828650474,0.2315621376037597,0.15027846023440355
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00106,0,0.0711275190114975,0.3045617640018463,0.1878446415066719
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00107,0,0.0361804254353046,0.0601042248308658,0.048142325133085195
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00108,0,0.1008433774113655,0.5323063731193542,0.3165748752653599
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00109,0,0.5537554621696472,0.3020579814910888,0.42790672183036804
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00110,0,0.0419231690466403,0.2777755558490753,0.1598493624478578
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00111,0,0.9475162625312804,0.1931104809045791,0.5703133717179297
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00112,0,0.081406831741333,0.0727340579032898,0.0770704448223114
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00113,0,0.0950425416231155,0.2568799257278442,0.17596123367547983
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00114,0,0.0699799582362175,0.102303571999073,0.08614176511764525
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00115,0,0.0967762321233749,0.2376599758863449,0.1672181040048599
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00116,0,0.0883740037679672,0.1162009239196777,0.10228746384382245
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00117,0,0.1184343695640564,0.3913775384426117,0.25490595400333405
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00118,0,0.086955077946186,0.3569786250591278,0.2219668515026569
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00119,0,0.8822448253631592,0.248701199889183,0.5654730126261711
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00120,0,0.0886688828468322,0.337239921092987,0.2129544019699096
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00121,0,0.0840400978922844,0.4759029448032379,0.27997152134776115
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00122,0,0.0822885110974311,0.4665271639823913,0.2744078375399112
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00123,0,0.119254246354103,0.366701990365982,0.24297811836004252
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00124,0,0.0869677439332008,0.2683867216110229,0.17767723277211184
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00125,0,0.853807270526886,0.6182159781455994,0.7360116243362427
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00126,0,0.1001989617943763,0.2944220900535583,0.1973105259239673
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00127,0,0.0819645076990127,0.299032062292099,0.19049828499555585
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00128,0,0.0608536601066589,0.1728057265281677,0.1168296933174133
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00129,0,0.1678094714879989,0.668915331363678,0.41836240142583847
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00130,0,0.169280469417572,0.3783929347991943,0.2738367021083831
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00131,0,0.0847276523709297,0.4397438764572143,0.262235764414072
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00132,0,0.0548321940004825,0.2338330149650573,0.14433260448276988
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00133,0,0.0930478647351265,0.1532862037420272,0.12316703423857685
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00134,0,0.0760678052902221,0.2656773030757904,0.17087255418300626
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00135,0,0.4743934869766235,0.2658888399600982,0.37014116346836085
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00136,0,0.05934639275074,0.3113621175289154,0.1853542551398277
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00137,0,0.1120098307728767,0.0549231581389904,0.08346649445593354
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00138,0,0.0738638415932655,0.3088072538375854,0.19133554771542544
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00139,0,0.0523547083139419,0.0846186578273773,0.06848668307065961
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00141,0,0.0676008909940719,0.318714290857315,0.19315759092569346
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00142,0,0.0819805562496185,0.1749110668897628,0.12844581156969065
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00143,0,0.0708494409918785,0.1014744639396667,0.0861619524657726
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00144,0,0.0259480737149715,0.0877091363072395,0.0568286050111055
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00145,0,0.0592372454702854,0.740010678768158,0.3996239621192217
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00146,0,0.0563648715615272,0.160691350698471,0.1085281111299991
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00147,0,0.8621281981468201,0.1594469845294952,0.5107875913381577
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00148,0,0.0793127715587616,0.5496183037757874,0.3144655376672745
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00149,0,0.0834187865257263,0.885138988494873,0.4842788875102997
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00150,0,0.0512508749961853,0.2732013165950775,0.1622260957956314
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00151,0,0.0722447633743286,0.2372792959213256,0.1547620296478271
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00152,0,0.0650919005274772,0.2512188255786896,0.1581553630530834
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00153,0,0.0387915708124637,0.2623249888420105,0.1505582798272371
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00154,0,0.4742472171783447,0.5588709115982056,0.5165590643882751
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00155,0,0.0445183254778385,0.1370300352573394,0.09077418036758894
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00156,0,0.0968145057559013,0.119788222014904,0.10830136388540265
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00157,0,0.0645485520362854,0.1569157987833023,0.11073217540979385
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00158,0,0.0600970722734928,0.0766524970531463,0.06837478466331956
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00160,0,0.0723512098193168,0.0928431674838066,0.0825971886515617
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00161,0,0.8012459874153137,0.3934963047504425,0.5973711460828781
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00162,0,0.0740083083510398,0.0718443021178245,0.07292630523443215
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00163,0,0.092708833515644,0.1445657163858413,0.11863727495074264
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00164,0,0.118334837257862,0.2010906636714935,0.15971275046467776
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00166,0,0.1405463367700576,0.2035883367061615,0.17206733673810953
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00167,0,0.8969364762306213,0.3010546267032623,0.5989955514669418
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00168,0,0.0997074767947197,0.2894347012042999,0.1945710889995098
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00169,0,0.0704771876335144,0.3347568213939667,0.20261700451374054
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00170,0,0.0622742176055908,0.1853176206350326,0.1237959191203117
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00171,0,0.1002130582928657,0.0688884854316711,0.08455077186226839
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00172,0,0.0894156619906425,0.0321401543915271,0.060777908191084806
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00173,0,0.0632342770695686,0.1371754258871078,0.1002048514783382
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00174,0,0.0808492824435234,0.2908586263656616,0.18585395440459251
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00175,0,0.102224551141262,0.4641438722610473,0.28318421170115465
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00176,0,0.3157363533973694,0.1536518037319183,0.23469407856464386
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00177,0,0.0908117964863777,0.2981068193912506,0.19445930793881416
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00178,0,0.0705804750323295,0.0594064779579639,0.0649934764951467
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00179,0,0.0678791180253028,0.4258858859539032,0.246882501989603
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00180,0,0.7857614159584045,0.4652917981147766,0.6255266070365906
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00181,0,0.8431856632232666,0.0841215103864669,0.46365358680486674
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00182,0,0.3641682267189026,0.1931954324245453,0.27868182957172394
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00183,0,0.0718350484967231,0.3261431157588959,0.1989890821278095
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00184,0,0.0329416841268539,0.0559765957295894,0.04445913992822165
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00185,0,0.0429932847619056,0.0449140518903732,0.0439536683261394
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00186,0,0.0753040388226509,0.0720523223280906,0.07367818057537075
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00187,0,0.0791928544640541,0.247709184885025,0.16345101967453954
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00188,0,0.0664961263537406,0.3135192096233368,0.1900076679885387
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00189,0,0.0788627490401268,0.6251029968261719,0.35198287293314934
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00190,0,0.099956639111042,0.2397288233041763,0.16984273120760915
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00191,0,0.1371937096118927,0.1930500864982605,0.1651218980550766
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00192,0,0.0371549800038337,0.3112822473049164,0.17421861365437505
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00193,0,0.3673508763313293,0.1930296123027801,0.2801902443170547
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00194,0,0.0844232663512229,0.559012770652771,0.32171801850199694
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00195,0,0.6319202780723572,0.1392381936311721,0.3855792358517646
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00196,0,0.0709569007158279,0.8302285671234131,0.4505927339196205
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00197,0,0.0823513269424438,0.2784961760044098,0.1804237514734268
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00198,0,0.0460971221327781,0.07933060079813,0.06271386146545405
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00199,0,0.0689732283353805,0.3739131093025207,0.2214431688189506
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00200,0,0.9189220666885376,0.575918436050415,0.7474202513694763
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00201,0,0.1780801862478256,0.0489711798727512,0.1135256830602884
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00202,0,0.0994422137737274,0.2393446266651153,0.16939342021942136
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00203,0,0.076799176633358,0.2879615724086761,0.18238037452101705
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00204,0,0.0913803949952125,0.2649412155151367,0.1781608052551746
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00205,0,0.1436633169651031,0.3220095634460449,0.232836440205574
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00206,0,0.9288371801376344,0.468591570854187,0.6987143754959106
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00208,0,0.0784177184104919,0.7745679616928101,0.426492840051651
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00209,0,0.0408000014722347,0.1830496191978454,0.11192481033504005
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00211,0,0.0573426596820354,0.1339337676763534,0.0956382136791944
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00212,0,0.084103949368,0.5079984664916992,0.2960512079298496
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00213,0,0.0572343580424785,0.0646008551120758,0.060917606577277156
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00214,0,0.073499284684658,0.143019825220108,0.108259554952383
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00215,0,0.0932808592915535,0.2833088338375091,0.1882948465645313
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00216,0,0.0619248300790786,0.1842705458402633,0.12309768795967095
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00217,0,0.0338836461305618,0.4347721934318542,0.23432791978120798
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00218,0,0.0806356742978096,0.2880918085575104,0.18436374142766
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00219,0,0.2713605463504791,0.3631174862384796,0.31723901629447937
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00220,0,0.073117658495903,0.7635044455528259,0.41831105202436447
