file_id,organism,locus_tag,ess,conf,conf_bert,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00043,0,0.1922247111797332,0.257454365491867,0.22483953833580012
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00044,0,0.1046011671423912,0.2067503631114959,0.15567576512694353
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00045,0,0.2731070220470428,0.2179676741361618,0.2455373480916023
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00046,0,0.2703230082988739,0.3987769186496734,0.3345499634742737
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00047,0,0.192997470498085,0.1439876556396484,0.1684925630688667
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00049,0,0.2618624567985534,0.3149801194667816,0.28842128813266754
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00050,0,0.1920931786298751,0.2968742847442627,0.24448373168706888
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00051,0,0.0720441788434982,0.090769425034523,0.08140680193901059
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00052,0,0.074616864323616,0.1444114446640014,0.1095141544938087
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00053,0,0.1366675049066543,0.2034771144390106,0.17007230967283243
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00054,0,0.1000348031520843,0.1912965327501297,0.145665667951107
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00055,0,0.1448667347431183,0.1446716338396072,0.14476918429136276
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00056,0,0.0282557141035795,0.1431592255830764,0.08570746984332794
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00057,0,0.2992413640022278,0.3827275335788727,0.34098444879055023
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00058,0,0.1930267810821533,0.2985060811042785,0.2457664310932159
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00060,0,0.2059063464403152,0.2590566575527191,0.23248150199651715
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00061,0,0.3011009395122528,0.131980150938034,0.2165405452251434
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00062,0,0.2134092003107071,0.2961282432079315,0.2547687217593193
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00064,0,0.1925418376922607,0.2432037740945816,0.21787280589342115
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00065,0,0.1937619149684906,0.3895614743232727,0.29166169464588165
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00067,0,0.3121189773082733,0.246537908911705,0.27932844310998917
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00069,0,0.2054328024387359,0.089221104979515,0.14732695370912546
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00070,0,0.051766037940979,0.1373619884252548,0.0945640131831169
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00071,0,0.2475993931293487,0.403467446565628,0.32553341984748835
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00072,0,0.2934430241584778,0.4001179039478302,0.346780464053154
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00074,0,0.2579039633274078,0.2490531504154205,0.25347855687141413
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00075,0,0.2951019704341888,0.2590699791908264,0.27708597481250763
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00076,0,0.1302086263895034,0.1491648852825164,0.1396867558360099
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00077,0,0.1387725174427032,0.0733806565403938,0.1060765869915485
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00078,0,0.1864511370658874,0.0842623189091682,0.1353567279875278
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00079,0,0.1894267797470092,0.0751557499170303,0.13229126483201975
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00080,0,0.1869822591543197,0.0810911208391189,0.1340366899967193
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00081,0,0.1325538009405136,0.071386694908142,0.10197024792432781
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00082,0,0.5082343816757202,0.537649929523468,0.5229421555995941
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00083,0,0.1430271565914154,0.1386967003345489,0.14086192846298215
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00084,0,0.193064346909523,0.465721845626831,0.32939309626817703
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00085,0,0.1920711547136306,0.2026146054267883,0.19734288007020945
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00086,0,0.2962413728237152,0.095933124423027,0.1960872486233711
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00087,0,0.5364290475845337,0.1675806790590286,0.35200486332178116
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00088,0,0.5553561449050903,0.4155559241771698,0.48545603454113007
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00089,0,0.3666878938674927,0.3657693266868591,0.3662286102771759
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00090,0,0.5603795051574707,0.5039663910865784,0.5321729481220245
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00091,0,0.5492502450942993,0.3830207288265228,0.46613548696041107
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00092,0,0.5492227077484131,0.390091210603714,0.46965695917606354
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00093,0,0.4726747572422027,0.3471022248268127,0.4098884910345077
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00094,0,0.1946780383586883,0.2434166818857193,0.2190473601222038
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00096,0,0.0727439895272255,0.11857520788908,0.09565959870815274
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00097,0,0.1575521677732467,0.5051578879356384,0.3313550278544426
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00099,0,0.1676256954669952,0.1436103880405426,0.15561804175376892
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00100,0,0.773685097694397,0.7169927954673767,0.7453389465808868
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00101,0,0.2821227014064789,0.4668828845024109,0.3745027929544449
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00102,0,0.3048824965953827,0.4505971670150757,0.3777398318052292
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00103,0,0.2511724233627319,0.2941470742225647,0.2726597487926483
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00104,0,0.3090489208698272,0.2934944927692413,0.30127170681953425
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00105,0,0.2315621376037597,0.5027117133140564,0.3671369254589081
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00106,0,0.3045617640018463,0.3239288032054901,0.3142452836036682
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00107,0,0.0601042248308658,0.0793356522917747,0.06971993856132025
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00108,0,0.5323063731193542,0.4274139404296875,0.4798601567745209
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00109,0,0.3020579814910888,0.409663438796997,0.3558607101440429
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00110,0,0.2777755558490753,0.3721978366374969,0.32498669624328613
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00111,0,0.1931104809045791,0.1763443052768707,0.1847273930907249
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00112,0,0.0727340579032898,0.1191897615790367,0.09596190974116325
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00113,0,0.2568799257278442,0.3677604794502258,0.312320202589035
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00114,0,0.102303571999073,0.43852299451828,0.2704132832586765
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00115,0,0.2376599758863449,0.5331897735595703,0.3854248747229576
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00116,0,0.1162009239196777,0.2232563644647598,0.16972864419221875
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00117,0,0.3913775384426117,0.4123754501342773,0.4018764942884445
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00118,0,0.3569786250591278,0.6721866726875305,0.5145826488733292
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00119,0,0.248701199889183,0.2258021086454391,0.23725165426731104
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00120,0,0.337239921092987,0.4218820035457611,0.3795609623193741
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00121,0,0.4759029448032379,0.5111514925956726,0.49352721869945526
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00122,0,0.4665271639823913,0.3656777739524841,0.4161024689674377
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00123,0,0.366701990365982,0.4643695950508117,0.41553579270839686
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00124,0,0.2683867216110229,0.4393805563449859,0.3538836389780044
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00125,0,0.6182159781455994,0.4736437499523163,0.5459298640489578
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00126,0,0.2944220900535583,0.2374430447816848,0.26593256741762156
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00127,0,0.299032062292099,0.6048964262008667,0.45196424424648285
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00128,0,0.1728057265281677,0.5661255121231079,0.3694656193256378
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00129,0,0.668915331363678,0.4263693988323211,0.5476423650979996
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00130,0,0.3783929347991943,0.4392390251159668,0.40881597995758057
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00131,0,0.4397438764572143,0.1951064467430114,0.31742516160011286
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00132,0,0.2338330149650573,0.2057195901870727,0.219776302576065
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00133,0,0.1532862037420272,0.2524844706058502,0.2028853371739387
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00134,0,0.2656773030757904,0.171982541680336,0.2188299223780632
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00135,0,0.2658888399600982,0.2249963134527206,0.2454425767064094
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00136,0,0.3113621175289154,0.4649902284145355,0.38817617297172546
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00137,0,0.0549231581389904,0.1741266548633575,0.11452490650117395
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00138,0,0.3088072538375854,0.4235125482082367,0.36615990102291107
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00139,0,0.0846186578273773,0.0767537206411361,0.0806861892342567
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00141,0,0.318714290857315,0.3770510554313659,0.34788267314434046
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00142,0,0.1749110668897628,0.1966660767793655,0.18578857183456415
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00143,0,0.1014744639396667,0.1049201339483261,0.1031972989439964
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00144,0,0.0877091363072395,0.1206601485610008,0.10418464243412015
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00145,0,0.740010678768158,0.3642011284828186,0.5521059036254883
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00146,0,0.160691350698471,0.1198456361889839,0.14026849344372747
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00147,0,0.1594469845294952,0.6741868853569031,0.41681693494319916
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00148,0,0.5496183037757874,0.5195706486701965,0.5345944762229919
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00149,0,0.885138988494873,0.717035710811615,0.801087349653244
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00150,0,0.2732013165950775,0.8294501900672913,0.5513257533311844
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00151,0,0.2372792959213256,0.3305999934673309,0.28393964469432825
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00152,0,0.2512188255786896,0.1037631854414939,0.17749100551009173
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00153,0,0.2623249888420105,0.1331228613853454,0.19772392511367795
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00154,0,0.5588709115982056,0.1607140302658081,0.35979247093200684
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00155,0,0.1370300352573394,0.33734792470932,0.23718897998332972
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00156,0,0.119788222014904,0.0734560415148735,0.09662213176488875
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00157,0,0.1569157987833023,0.415462851524353,0.28618932515382767
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00158,0,0.0766524970531463,0.2285853326320648,0.15261891484260554
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00160,0,0.0928431674838066,0.1429584473371505,0.11790080741047854
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00161,0,0.3934963047504425,0.4206744134426117,0.4070853590965271
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00162,0,0.0718443021178245,0.2601669132709503,0.1660056076943874
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00163,0,0.1445657163858413,0.3041734397411346,0.22436957806348795
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00164,0,0.2010906636714935,0.3746274411678314,0.2878590524196625
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00166,0,0.2035883367061615,0.3419753611087799,0.2727818489074707
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00167,0,0.3010546267032623,0.3830726742744446,0.34206365048885345
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00168,0,0.2894347012042999,0.3763946294784546,0.33291466534137726
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00169,0,0.3347568213939667,0.1589721292257309,0.24686447530984879
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00170,0,0.1853176206350326,0.2076234370470047,0.19647052884101865
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00171,0,0.0688884854316711,0.1306973248720169,0.099792905151844
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00172,0,0.0321401543915271,0.1840519160032272,0.10809603519737715
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00173,0,0.1371754258871078,0.3303644061088562,0.233769915997982
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00174,0,0.2908586263656616,0.1699254512786865,0.23039203882217407
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00175,0,0.4641438722610473,0.4000279307365417,0.4320859014987945
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00176,0,0.1536518037319183,0.3324015438556671,0.24302667379379272
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00177,0,0.2981068193912506,0.2391547113656997,0.2686307653784752
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00178,0,0.0594064779579639,0.1341968029737472,0.09680164046585554
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00179,0,0.4258858859539032,0.62360680103302,0.5247463434934616
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00180,0,0.4652917981147766,0.2643027305603027,0.3647972643375397
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00181,0,0.0841215103864669,0.1806219667196273,0.1323717385530471
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00182,0,0.1931954324245453,0.2716882526874542,0.23244184255599976
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00183,0,0.3261431157588959,0.2339753806591034,0.28005924820899963
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00184,0,0.0559765957295894,0.1285944879055023,0.09228554181754585
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00185,0,0.0449140518903732,0.0712802112102508,0.058097131550312
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00186,0,0.0720523223280906,0.1481811255216598,0.1101167239248752
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00187,0,0.247709184885025,0.1972644180059433,0.22248680144548416
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00188,0,0.3135192096233368,0.3479401171207428,0.3307296633720398
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00189,0,0.6251029968261719,0.3911685049533844,0.5081357508897781
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00190,0,0.2397288233041763,0.1860090494155883,0.2128689363598823
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00191,0,0.1930500864982605,0.1764267534017563,0.1847384199500084
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00192,0,0.3112822473049164,0.3538115918636322,0.3325469195842743
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00193,0,0.1930296123027801,0.2610182464122772,0.22702392935752866
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00194,0,0.559012770652771,0.4320712983608246,0.4955420345067978
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00195,0,0.1392381936311721,0.4578266739845276,0.29853243380784983
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00196,0,0.8302285671234131,0.7407545447349548,0.785491555929184
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00197,0,0.2784961760044098,0.4400078058242798,0.3592519909143448
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00198,0,0.07933060079813,0.1402629911899566,0.1097967959940433
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00199,0,0.3739131093025207,0.6071209907531738,0.4905170500278473
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00200,0,0.575918436050415,0.3712780773639679,0.47359825670719147
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00201,0,0.0489711798727512,0.1461620479822158,0.0975666139274835
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00202,0,0.2393446266651153,0.2257721573114395,0.23255839198827738
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00203,0,0.2879615724086761,0.1439345926046371,0.2159480825066566
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00204,0,0.2649412155151367,0.4679896533489227,0.3664654344320297
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00205,0,0.3220095634460449,0.4257231056690216,0.37386633455753326
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00206,0,0.468591570854187,0.1260517686605453,0.2973216697573662
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00208,0,0.7745679616928101,0.5953599810600281,0.6849639713764191
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00209,0,0.1830496191978454,0.2914930284023285,0.23727132380008695
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00211,0,0.1339337676763534,0.2946980893611908,0.2143159285187721
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00212,0,0.5079984664916992,0.2077341675758361,0.35786631703376764
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00213,0,0.0646008551120758,0.0966946706175804,0.08064776286482811
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00214,0,0.143019825220108,0.3446158766746521,0.24381785094738007
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00215,0,0.2833088338375091,0.3662366867065429,0.324772760272026
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00216,0,0.1842705458402633,0.0893052816390991,0.1367879137396812
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00217,0,0.4347721934318542,0.3321084976196289,0.3834403455257416
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00218,0,0.2880918085575104,0.1736140549182891,0.23085293173789972
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00219,0,0.3631174862384796,0.3187840282917022,0.34095075726509094
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00220,0,0.7635044455528259,0.2748155891895294,0.5191600173711777
