file_id,organism,locus_tag,ess,conf,conf_t5,conf_mean
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0036,0,0.0958713293075561,0.5256977677345276,0.31078454852104187
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0037,0,0.0172921679913997,0.0229255892336368,0.020108878612518248
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0038,0,0.0157697666436433,0.1134953424334526,0.06463255453854795
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0039,0,0.004492581821978,0.023626135662198,0.014059358742088
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0040,0,0.0131129687651991,0.0217458736151456,0.01742942119017235
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0041,0,0.8698586225509644,0.0970577150583267,0.48345816880464554
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0042,0,0.0282523762434721,0.0424566715955734,0.03535452391952275
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0043,0,0.0101174525916576,0.0469596572220325,0.02853855490684505
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0044,0,0.0173645056784153,0.1383515000343322,0.07785800285637375
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0045,0,0.9780545830726624,0.8375083804130554,0.9077814817428589
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0046,0,0.0456668622791767,0.456224650144577,0.25094575621187687
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0047,1,0.8497474193572998,0.9764190912246704,0.9130832552909851
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0048,1,0.9896201491355896,0.986096203327179,0.9878581762313843
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0049,1,0.9847079515457152,0.9515241980552672,0.9681160748004912
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0050,0,0.0065785562619566,0.4678994417190552,0.23723899899050588
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0051,1,0.9854512214660645,0.9578599333763124,0.9716555774211884
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0052,0,0.0338060110807418,0.1664280593395233,0.10011703521013254
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0053,0,0.4552728831768036,0.0681782141327858,0.2617255486547947
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0054,0,0.1299131959676742,0.0633706897497177,0.09664194285869596
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0055,0,0.0089149894192814,0.1121767535805702,0.060545871499925796
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0056,0,0.0189503841102123,0.0049533699639141,0.0119518770370632
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0057,0,0.0048961387947201,0.0313048586249351,0.0181004987098276
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0058,0,0.0222850013524293,0.3671672940254211,0.19472614768892518
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0059,0,0.0192673075944185,0.0876112505793571,0.0534392790868878
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0060,0,0.0143640423193573,0.1230348870158195,0.0686994646675884
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0061,0,0.0373360887169837,0.5799158215522766,0.30862595513463015
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0062,0,0.0425455942749977,0.119204856455326,0.08087522536516184
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0063,0,0.0366166979074478,0.0316553674638271,0.034136032685637446
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0064,0,0.0157424211502075,0.0703503638505935,0.0430463925004005
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0065,0,0.2439943552017212,0.0186398532241582,0.13131710421293968
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0066,1,0.9837506413459778,0.961765468120575,0.9727580547332764
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0067,0,0.0137019995599985,0.667988657951355,0.34084532875567675
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0068,0,0.0110553978011012,0.4687962234020233,0.23992581060156226
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0069,0,0.0138413123786449,0.3151566684246063,0.1644989904016256
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0070,0,0.0251428056508302,0.3747956454753876,0.1999692255631089
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0071,0,0.0336576178669929,0.1738812625408172,0.10376944020390505
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0072,0,0.0275557395070791,0.0254088807851076,0.026482310146093348
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0073,0,0.0659980848431587,0.0331505201756954,0.04957430250942704
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0074,0,0.0181542336940765,0.0606412850320339,0.0393977593630552
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0075,0,0.0133999334648251,0.2645164430141449,0.138958188239485
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0076,0,0.013605891726911,0.7169460654258728,0.3652759785763919
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0077,0,0.5812264084815979,0.4144443571567535,0.4978353828191757
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0078,0,0.0265766344964504,0.0964926555752754,0.061534645035862895
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0079,0,0.0350776612758636,0.5966864824295044,0.315882071852684
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0080,0,0.0094679379835724,0.0410583019256591,0.02526311995461575
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0081,0,0.047857578843832,0.0130170350894331,0.03043730696663255
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0082,0,0.0141663579270243,0.2831375896930694,0.14865197381004686
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0083,0,0.0388522371649742,0.1342742443084716,0.08656324073672289
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0084,0,0.038156934082508,0.346270740032196,0.19221383705735198
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0085,0,0.044931910932064,0.2517011761665344,0.1483165435492992
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0086,0,0.051796194165945,0.0186730623245239,0.03523462824523445
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0087,0,0.0532384291291236,0.0597450397908687,0.05649173445999615
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0088,0,0.0174490325152874,0.1288177073001861,0.07313336990773675
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0089,0,0.0144348228350281,0.0174830574542284,0.01595894014462825
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0090,0,0.9036484360694884,0.9690392017364502,0.9363438189029694
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0091,0,0.0073405192233622,0.0615841746330261,0.03446234692819415
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0092,0,0.031473945826292,0.1976232081651687,0.11454857699573036
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0093,0,0.019243698567152,0.3363253474235534,0.17778452299535272
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0094,0,0.0097337467595934,0.8614562153816223,0.43559498107060785
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0095,0,0.3406654000282287,0.4523413181304931,0.3965033590793609
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0096,1,0.840937077999115,0.9590191841125488,0.8999781310558319
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0097,0,0.1064570397138595,0.0974631309509277,0.1019600853323936
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0098,0,0.8545052409172058,0.1135537028312683,0.48402947187423706
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0099,0,0.0313585214316844,0.0210711434483528,0.0262148324400186
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0100,0,0.0038457759656012,0.0087125459685921,0.00627916096709665
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0101,0,0.0069500850513577,0.0152097539976239,0.0110799195244908
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0102,0,0.031008668243885,0.0240318682044744,0.0275202682241797
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0104,0,0.0418451726436615,0.0037547822576016,0.02279997745063155
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0105,0,0.0065389983355998,0.0232717990875244,0.014905398711562101
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0106,0,0.0174441933631896,0.0218974538147449,0.01967082358896725
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0107,0,0.0058952644467353,0.0145163647830486,0.01020581461489195
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0108,0,0.0247134063392877,0.0126545196399092,0.01868396298959845
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0109,0,0.0070384787395596,0.0988491401076316,0.0529438094235956
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0110,0,0.0164506379514932,0.0436146408319473,0.03003263939172025
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0111,0,0.0187458861619234,0.0068674874491989,0.01280668680556115
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0112,0,0.0132958898320794,0.0429239533841609,0.028109921608120148
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0113,0,0.0034667018335312,0.0052236528135836,0.0043451773235574
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0114,0,0.3327960968017578,0.5020890831947327,0.41744258999824524
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0115,0,0.0142668914049863,0.2451174408197403,0.1296921661123633
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0116,0,0.0305147022008895,0.4126999378204345,0.221607320010662
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0117,0,0.0176868792623281,0.2334702163934707,0.1255785478278994
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0118,0,0.0069076479412615,0.3573781251907348,0.18214288656599814
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0119,0,0.0154782971367239,0.0050430400297045,0.0102606685832142
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0120,0,0.026424266397953,0.0995056331157684,0.0629649497568607
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0121,0,0.0211376212537288,0.334280252456665,0.1777089368551969
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0122,0,0.02591397985816,0.0334175825119018,0.029665781185030903
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0123,1,0.0256727579981088,0.2913793623447418,0.15852606017142531
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0124,1,0.978796362876892,0.6252431869506836,0.8020197749137878
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0125,1,0.9558113813400269,0.9388381242752076,0.9473247528076172
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0126,1,0.9611818790435792,0.9807639122009276,0.9709728956222534
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0127,1,0.9894249439239502,0.9700656533241272,0.9797452986240387
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0128,1,0.1134379580616951,0.9748595356941224,0.5441487468779087
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0129,1,0.9795907735824584,0.950395405292511,0.9649930894374847
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0130,1,0.9742400050163268,0.9711832404136658,0.9727116227149963
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0131,1,0.9868066906929016,0.9693458080291748,0.9780762493610382
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0132,1,0.9802624583244324,0.9831969738006592,0.9817297160625458
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0133,1,0.9824874997138976,0.9650299549102784,0.973758727312088
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0134,0,0.8570984601974487,0.5171774625778198,0.6871379613876343
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0135,1,0.940237820148468,0.952512502670288,0.946375161409378
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0136,1,0.9828192591667176,0.9338233470916748,0.9583213031291962
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0137,1,0.992282211780548,0.938085913658142,0.965184062719345
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0138,1,0.9636945128440856,0.9079893231391908,0.9358419179916382
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0139,0,0.009492059238255,0.2254891842603683,0.11749062174931164
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0140,1,0.988134741783142,0.9696860909461976,0.9789104163646698
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0141,0,0.0184340216219425,0.1833406239748001,0.1008873227983713
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0142,0,0.0110739404335618,0.0015998793533071,0.00633690989343445
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0143,0,0.0126611469313502,0.0204537641257047,0.01655745552852745
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0144,0,0.0251308772712945,0.2065389603376388,0.11583491880446666
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0145,0,0.0108432974666357,0.042555209249258,0.026699253357946852
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0146,1,0.9804869294166564,0.9836726784706116,0.982079803943634
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0147,0,0.016556266695261,0.2556600570678711,0.13610816188156605
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0148,0,0.0116959037259221,0.0391697771847248,0.02543284045532345
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0149,0,0.0235239826142787,0.0162961781024932,0.01991008035838595
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0150,0,0.0069840247742831,0.0734268501400947,0.0402054374571889
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0151,0,0.0065839244052767,0.0642346292734146,0.03540927683934565
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0152,0,0.0329492799937725,0.0214107483625412,0.02718001417815685
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0153,0,0.0853091478347778,0.0422302782535553,0.06376971304416655
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0154,0,0.0082518095150589,0.2367105484008789,0.12248117895796891
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0155,0,0.0318157747387886,0.131928265094757,0.0818720199167728
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0156,0,0.0096109136939048,0.012229542247951,0.0109202279709279
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0157,0,0.013183613307774,0.0439878590404987,0.028585736174136348
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0158,1,0.0321787148714065,0.6527948975563049,0.34248680621385574
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0159,1,0.9307759404182434,0.9253817796707152,0.9280788600444794
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0160,1,0.4651133716106415,0.7636798024177551,0.6143965870141983
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0161,0,0.0403066091239452,0.0425276011228561,0.04141710512340065
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0162,0,0.0072137862443923,0.0114826392382383,0.009348212741315299
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0163,0,0.0275074541568756,0.0005894812638871,0.01404846771038135
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0164,0,0.4029551744461059,0.2008088082075119,0.30188199132680893
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0165,0,0.024187434464693,0.0656092539429664,0.0448983442038297
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0166,0,0.0182021036744117,0.060961864888668,0.03958198428153985
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0167,0,0.0210758261382579,0.2729674577713012,0.14702164195477957
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0168,0,0.6916507482528687,0.7590819001197815,0.7253663241863251
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0169,0,0.0225360430777072,0.0205810070037841,0.021558525040745652
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0170,0,0.0329472608864307,0.1565844118595123,0.09476583637297151
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0171,0,0.0240026731044054,0.0242660362273454,0.0241343546658754
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0172,0,0.1472886204719543,0.1220840364694595,0.13468632847070688
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0173,0,0.0052393311634659,0.0934740826487541,0.04935670690611001
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0174,0,0.0166476313024759,0.0315869823098182,0.02411730680614705
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0175,0,0.023595480248332,0.4105747044086456,0.2170850923284888
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0176,1,0.9875603318214417,0.8436353802680969,0.9155978560447693
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0177,0,0.0394480489194393,0.0464529395103454,0.042950494214892346
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0178,0,0.0210772436112165,0.3020942211151123,0.1615857323631644
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0179,0,0.019459668546915,0.22074656188488,0.1201031152158975
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0180,0,0.1505210697650909,0.1609666496515274,0.15574385970830915
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0181,0,0.0192113164812326,0.6620502471923828,0.34063078183680773
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0182,0,0.0120116621255874,0.8869031071662903,0.4494573846459388
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0183,0,0.7796921730041504,0.6999679803848267,0.7398300766944885
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0184,0,0.0380899831652641,0.0494906492531299,0.043790316209197
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0185,0,0.0482201054692268,0.0274369213730096,0.037828513421118204
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0186,0,0.0426858402788639,0.0911345556378364,0.06691019795835015
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0187,0,0.0295943170785903,0.1161024495959281,0.0728483833372592
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0188,0,0.0631269216537475,0.0213469509035348,0.042236936278641155
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0189,0,0.9378986954689026,0.3346281945705414,0.636263445019722
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0190,0,0.0076369503512978,0.2218476235866546,0.1147422869689762
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0191,0,0.9704533815383912,0.8882279992103577,0.9293406903743744
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0192,0,0.0195211768150329,0.5146279335021973,0.26707455515861506
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0193,0,0.0157648473978042,0.0338756218552589,0.024820234626531552
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0194,0,0.0512686818838119,0.8303998708724976,0.44083427637815475
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0195,0,0.0108601823449134,0.1358834952116012,0.0733718387782573
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0196,0,0.0114156752824783,0.0095734279602766,0.01049455162137745
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0197,0,0.3322272896766662,0.1176552176475524,0.2249412536621093
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0198,0,0.0133786173537373,0.0446013249456882,0.02898997114971275
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0200,0,0.0202457122504711,0.0947159603238105,0.0574808362871408
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0201,0,0.0146580263972282,0.1139911189675331,0.06432457268238065
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0202,0,0.5881671905517578,0.0016575814224779,0.29491238598711783
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0203,1,0.98762309551239,0.7669479250907898,0.87728551030159
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0204,0,0.0152046121656894,0.0020511427428573,0.00862787745427335
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0205,1,0.924379289150238,0.758577287197113,0.8414782881736755
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0206,0,0.0124092372134327,0.0267007928341627,0.019555015023797702
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0207,0,0.0341341160237789,0.1315670162439346,0.08285056613385675
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0208,0,0.9816469550132751,0.3545383810997009,0.668092668056488
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0209,0,0.0039528436027467,0.0075345579534769,0.0057437007781118
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0210,0,0.0256560780107975,0.1676777601242065,0.096666919067502
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0211,0,0.0168992448598146,0.0186901129782199,0.01779467891901725
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0212,0,0.2570042014122009,0.1169689148664474,0.18698655813932416
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0214,1,0.9332342147827148,0.6831260919570923,0.8081801533699036
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0215,0,0.9005023241043091,0.1130687147378921,0.5067855194211006
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0216,1,0.9723225831985474,0.8636309504508972,0.9179767668247223
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0217,1,0.9875927567481996,0.9366626143455504,0.962127685546875
C033,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,t0218,1,0.9747735857963562,0.9133648872375488,0.9440692365169525
